calendar_commit_frequency,avg_commit_size_norm,burst_concentration_ratio,commit_coefficient_variation,generic_message_ratio,pr_rejection_rate,language_diversity_norm,skill_mismatch,audio_resume_mismatch,rule_score,label
0.444828,0.344009,0.182000,0.095400,0.350000,0.360000,0.333333,0.213849,0.192198,0.000000,0
0.115217,0.428060,0.226000,0.211000,0.050000,0.441000,0.500000,0.108023,0.467650,0.000000,0
0.011331,0.377649,0.300000,1.000000,0.150000,0.000000,1.000000,0.161090,0.168852,0.000000,0
0.427407,0.347356,0.165000,0.108600,0.250000,0.264000,0.833333,0.253540,0.562191,0.000000,0
0.230909,0.276476,0.213000,0.133000,0.300000,0.117000,0.666667,0.255303,0.274808,0.000000,0
0.304688,0.301994,0.200000,0.153600,0.000000,0.173000,0.666667,0.239027,0.243901,0.000000,0
0.252893,0.348304,0.190000,0.135000,0.150000,0.237000,0.333333,0.095741,0.238113,0.000000,0
0.121000,0.040944,0.620000,1.000000,0.100000,0.256000,0.833333,0.337241,0.187278,0.054000,0
0.084507,0.060000,0.500000,0.700000,0.650000,0.463000,0.500000,0.780447,0.503446,0.200000,1
0.416327,0.415849,0.588000,0.985200,0.400000,0.000000,0.166667,0.661316,0.349131,0.030000,1
0.204167,0.103410,0.224000,0.149600,0.200000,0.110000,0.333333,0.235988,0.428757,0.000000,0
0.090196,0.178391,0.804000,1.000000,0.550000,0.000000,1.000000,0.058964,0.116307,0.198000,0
0.158140,0.057698,0.912000,1.000000,0.350000,0.002000,0.500000,0.035325,0.052126,0.282000,0
0.012142,0.175792,0.250000,1.000000,0.300000,0.516000,0.500000,0.019805,0.025248,0.150000,0
0.262121,0.013448,0.197000,0.160400,0.100000,0.000000,0.666667,0.127383,0.296933,0.000000,0
0.177311,0.145115,0.559000,1.000000,0.300000,0.230000,1.000000,0.349118,0.329342,0.007000,0
0.401099,0.387094,0.203000,0.106200,0.450000,0.174000,1.000000,0.109739,0.151590,0.000000,0
0.460204,0.468457,0.195000,0.111000,0.150000,0.333000,0.333333,0.113776,0.163423,0.000000,0
0.012284,0.178498,0.197000,1.000000,0.150000,0.156000,0.833333,0.305563,0.174858,0.000000,0
0.548101,0.137316,0.203000,0.105800,0.300000,0.420000,0.833333,0.091208,0.113726,0.000000,0
0.165217,0.087667,0.206000,0.155400,0.100000,0.000000,0.500000,0.138631,0.209735,0.000000,0
0.533750,0.154283,0.183000,0.090400,0.150000,0.000000,1.000000,0.587248,0.318461,0.000000,0
0.198319,0.239515,0.508000,1.000000,0.100000,0.000000,1.000000,0.284826,0.072692,0.000000,0
0.052088,0.338755,0.175000,0.989600,0.550000,0.203000,0.666667,0.380729,0.259034,0.000000,0
0.018842,0.123314,0.137000,1.000000,0.150000,0.124000,0.666667,0.265425,0.144071,0.000000,0
0.100000,1.000000,0.438000,0.597400,0.550000,0.493000,0.333333,0.608728,0.610754,0.000000,1
0.264444,0.059902,0.185000,0.118400,0.400000,0.498000,0.166667,0.358108,0.475133,0.000000,1
0.208696,0.505717,1.000000,1.000000,0.400000,0.572000,0.500000,0.452926,0.408233,0.500000,1
0.084400,0.168156,0.123000,0.888000,0.350000,0.076000,0.500000,0.176806,0.094944,0.000000,0
0.185217,0.060000,0.474000,0.768200,0.500000,0.596000,0.333333,0.532880,0.377796,0.150000,1
0.398039,0.177123,0.186000,0.106800,0.100000,0.328000,0.833333,0.134759,0.120495,0.000000,0
0.094828,0.082794,0.882000,1.000000,0.200000,0.000000,0.666667,0.132541,0.067260,0.258000,0
0.270370,0.326924,0.178000,0.118800,0.250000,0.136000,0.500000,0.203113,0.370203,0.000000,0
0.224409,0.341862,0.211000,0.133200,0.350000,0.066000,0.666667,0.354080,0.230922,0.000000,0
0.260331,0.010000,0.210000,0.151600,0.150000,0.530000,0.333333,0.014433,0.166423,0.150000,0
0.367021,0.130475,0.191000,0.108600,0.150000,0.000000,1.000000,0.323946,0.038539,0.000000,0
0.197101,1.000000,0.669000,1.000000,0.300000,0.623000,0.500000,0.182846,0.658636,0.243000,1
0.289062,0.010000,0.189000,0.103800,0.300000,0.236000,0.500000,0.158792,0.259677,0.000000,0
0.032524,0.297431,0.191000,1.000000,0.250000,0.242000,0.666667,0.371429,0.120506,0.000000,0
0.357246,0.399347,0.197000,0.109600,0.150000,0.281000,0.833333,0.392097,0.217361,0.000000,0
0.500787,0.236125,0.184000,0.098600,0.050000,0.181000,0.833333,0.260280,0.156446,0.000000,0
0.651064,0.384513,0.379000,0.770400,0.550000,0.895000,0.500000,0.583858,0.647543,0.150000,1
0.540351,0.241649,0.195000,0.101000,0.250000,0.290000,0.333333,0.387957,0.120772,0.000000,0
0.329545,0.234341,0.614000,0.917400,0.350000,0.152000,0.500000,0.014359,0.002771,0.050000,0
0.196923,0.319922,0.219000,0.175400,0.050000,0.258000,0.666667,0.209222,0.567475,0.000000,0
0.060403,0.233792,0.117000,1.000000,0.350000,0.334000,0.833333,0.057050,0.222695,0.000000,0
0.009253,0.164009,0.211000,1.000000,0.100000,0.152000,0.833333,0.091737,0.161398,0.000000,0
0.502326,0.275300,0.157000,0.086600,0.150000,0.090000,0.666667,0.070873,0.413135,0.000000,0
0.589116,0.325823,0.157000,0.080000,0.100000,0.265000,0.500000,0.120129,0.298192,0.000000,0
0.177143,0.192591,1.000000,1.000000,0.350000,0.000000,0.500000,0.391459,0.648678,0.350000,1
0.415190,0.216271,0.195000,0.100800,0.350000,0.076000,0.833333,0.044252,0.365443,0.000000,0
0.012441,0.514884,0.253000,1.000000,0.100000,0.000000,0.666667,0.386917,0.043761,0.000000,0
0.443564,0.151751,0.190000,0.120200,0.050000,0.206000,0.500000,0.196223,0.289682,0.000000,0
0.379310,0.486813,0.198000,0.114200,0.100000,0.000000,0.666667,0.147180,0.048538,0.000000,0
0.372500,0.408773,0.235000,0.126000,0.250000,0.164000,0.666667,0.185216,0.101697,0.000000,0
0.186957,0.297430,0.233000,0.164800,0.300000,0.000000,0.500000,0.389226,0.262482,0.000000,0
0.551145,0.144903,0.169000,0.094000,0.300000,0.223000,0.333333,0.412199,0.266535,0.000000,0
0.397727,0.240480,0.169000,0.095600,0.200000,0.143000,0.333333,0.083368,0.006188,0.000000,0
0.450000,0.106606,0.187000,0.091000,0.200000,0.301000,0.666667,0.182993,0.239291,0.000000,0
0.023488,0.040509,0.159000,1.000000,0.450000,0.010000,0.666667,0.220527,0.220053,0.000000,0
0.425000,0.629368,0.463000,1.000000,0.550000,0.000000,0.500000,0.544064,0.775832,0.000000,1
0.243810,0.294466,0.242000,0.140400,0.250000,0.330000,0.666667,0.573962,0.050364,0.000000,0
0.188889,0.131279,0.544000,1.000000,0.250000,0.083000,0.833333,0.258582,0.109145,0.000000,0
0.011438,0.205724,0.571000,1.000000,0.550000,0.172000,0.500000,0.328942,0.318645,0.016000,0
0.074603,0.695359,1.000000,1.000000,0.650000,0.000000,0.500000,0.463870,0.452538,0.550000,1
0.673333,0.099722,0.639000,0.735800,0.050000,0.292000,0.500000,0.326247,0.267993,0.069000,0
0.506000,0.172617,0.178000,0.136000,0.350000,0.516000,0.500000,0.156894,0.089708,0.150000,0
0.184127,0.198042,0.224000,0.167800,0.200000,0.141000,0.500000,0.155342,0.336146,0.000000,0
0.063450,0.144346,0.146000,0.973600,0.550000,0.322000,0.333333,0.366586,0.239897,0.000000,0
0.243038,0.416623,0.682000,1.000000,0.200000,0.232000,0.666667,0.246750,0.142412,0.103000,0
0.222500,0.171068,0.195000,0.120800,0.050000,0.149000,1.000000,0.296626,0.304816,0.000000,0
0.368056,0.194297,0.198000,0.103800,0.150000,0.000000,0.666667,0.114065,0.279733,0.000000,0
0.372368,0.201395,0.177000,0.105800,0.200000,0.000000,0.333333,0.649418,0.294144,0.000000,0
0.513462,0.935815,0.625000,1.000000,0.500000,0.382000,0.500000,0.495940,0.240102,0.058000,1
0.240141,0.010000,0.217000,0.148200,0.450000,0.000000,0.333333,0.309975,0.160728,0.000000,0
0.030098,0.121517,0.225000,1.000000,0.150000,0.151000,1.000000,0.185290,0.411405,0.000000,0
0.169474,0.248544,0.224000,0.157000,0.500000,0.451000,0.500000,0.144918,0.030177,0.000000,0
0.022417,0.153337,0.203000,1.000000,0.500000,0.382000,0.833333,0.180248,0.206209,0.000000,0
0.430469,0.204289,0.185000,0.105600,0.050000,0.000000,0.333333,0.254596,0.146328,0.000000,0
0.423214,0.061419,0.198000,0.129800,0.200000,0.175000,0.833333,0.285064,0.300038,0.000000,0
0.277273,0.040000,0.504000,1.000000,0.250000,0.000000,0.333333,0.522573,0.599057,0.000000,1
0.156579,1.000000,0.504000,0.695400,0.550000,0.000000,0.333333,0.632231,0.569327,0.000000,1
0.018704,0.259256,0.277000,1.000000,0.350000,0.008000,0.666667,0.040311,0.100961,0.000000,0
0.534783,0.378615,0.189000,0.095400,0.050000,0.082000,0.666667,0.141424,0.036326,0.000000,0
0.453846,0.273025,0.165000,0.123800,0.100000,0.000000,0.833333,0.346209,0.314752,0.000000,0
0.064672,0.159677,0.189000,0.918800,0.250000,0.286000,0.333333,0.117934,0.085544,0.000000,0
0.051816,0.376625,0.196000,0.986800,0.150000,0.181000,0.833333,0.236311,0.505394,0.000000,0
0.064530,0.372494,0.331000,0.933600,0.000000,0.144000,0.500000,0.112279,0.124162,0.000000,0
0.561111,0.596642,0.777000,0.949400,0.600000,0.412000,0.500000,0.549123,0.745540,0.177000,1
0.049915,0.010000,0.231000,1.000000,0.350000,0.208000,0.833333,0.161101,0.211337,0.000000,0
0.018298,0.182429,0.302000,1.000000,0.200000,0.156000,1.000000,0.163217,0.091925,0.000000,0
0.521429,0.372259,0.184000,0.091000,0.150000,0.140000,0.666667,0.141049,0.062440,0.000000,0
0.008537,1.000000,0.571000,1.000000,0.550000,0.416000,0.333333,0.634407,0.526453,0.300000,1
0.579845,0.079382,0.180000,0.085800,0.500000,0.000000,1.000000,0.052036,0.454384,0.000000,0
0.336735,0.067058,0.206000,0.124600,0.150000,0.522000,1.000000,0.049460,0.307115,0.150000,0
0.568421,0.332406,0.163000,0.072800,0.300000,0.090000,0.500000,0.168433,0.065100,0.000000,0
0.331481,0.206724,0.173000,0.100400,0.150000,0.244000,0.666667,0.147193,0.356745,0.000000,0
0.370690,0.132028,0.214000,0.144800,0.050000,0.028000,0.833333,0.084318,0.312269,0.000000,0
0.304444,0.074619,0.193000,0.126600,0.150000,0.119000,1.000000,0.255736,0.347031,0.000000,0
0.297959,0.559784,0.226000,0.119400,0.450000,0.000000,0.333333,0.830630,0.620957,0.000000,1
0.442593,0.135564,0.180000,0.111000,0.250000,0.187000,0.333333,0.257622,0.528238,0.000000,0
0.171171,0.316653,0.589000,1.000000,0.300000,0.177000,0.333333,0.387534,0.257353,0.030000,0
0.035922,0.259266,1.000000,1.000000,0.650000,0.944000,0.166667,0.644684,0.598105,0.700000,1
0.038605,0.354548,0.241000,1.000000,0.050000,0.214000,0.666667,0.419833,0.181276,0.000000,0
0.261111,0.129611,1.000000,1.000000,0.600000,0.000000,0.500000,0.409127,0.394075,0.350000,1
0.453571,0.183865,0.189000,0.082800,0.350000,0.197000,1.000000,0.130801,0.180638,0.000000,0
0.245070,0.596602,0.356000,0.957000,0.200000,0.705000,0.166667,0.556800,0.472616,0.150000,1
0.476389,0.262970,0.163000,0.104600,0.500000,0.243000,0.833333,0.479072,0.169244,0.000000,0
0.499351,0.059827,0.183000,0.107400,0.200000,0.067000,1.000000,0.168366,0.220654,0.000000,0
0.170667,0.109105,0.180000,0.174200,0.400000,0.240000,1.000000,0.203145,0.229870,0.000000,0
0.072269,0.185580,0.872000,1.000000,0.050000,0.000000,0.833333,0.578198,0.034029,0.250000,0
0.026829,1.000000,0.364000,0.718200,0.300000,0.000000,0.166667,0.448273,0.686648,0.300000,1
0.285714,0.010000,0.589000,1.000000,0.100000,0.408000,0.333333,0.410267,0.128375,0.030000,0
0.102105,0.294250,0.557000,1.000000,0.400000,0.511000,0.333333,0.296261,0.075418,0.155000,0
0.312000,0.458902,0.726000,1.000000,0.750000,0.000000,0.166667,0.579910,0.483499,0.337000,1
0.169880,0.345933,0.199000,0.144800,0.250000,0.430000,0.500000,0.148200,0.064613,0.000000,0
0.267391,0.433252,0.171000,0.166600,0.200000,0.000000,0.833333,0.198543,0.116781,0.000000,0
0.202970,0.123775,0.571000,1.000000,0.250000,0.228000,0.666667,0.275763,0.222141,0.016000,0
0.302632,0.790749,0.696000,0.795600,0.500000,0.000000,0.333333,0.567866,0.737879,0.114000,1
0.079265,0.086592,0.142000,0.876600,0.100000,0.036000,0.833333,0.388197,0.330489,0.000000,0
0.011224,0.116143,0.333000,1.000000,0.150000,0.275000,0.500000,0.458489,0.323810,0.000000,0
0.013381,0.135650,0.168000,1.000000,0.450000,0.000000,0.833333,0.051571,0.147170,0.000000,0
0.632558,0.314613,0.147000,0.066400,0.450000,0.000000,1.000000,0.104806,0.431893,0.000000,0
0.430769,0.130365,0.414000,1.000000,0.250000,0.000000,0.166667,0.808166,0.391231,0.000000,1
0.187500,1.000000,0.817000,0.904200,0.650000,0.553000,0.166667,0.485070,0.566854,0.558000,1
0.589815,0.123565,0.181000,0.084200,0.000000,0.000000,0.500000,0.291208,0.033266,0.000000,0
0.319048,0.263524,0.201000,0.121000,0.300000,0.211000,0.833333,0.228991,0.191293,0.000000,0
0.013477,0.231981,0.168000,1.000000,0.100000,0.164000,0.833333,0.239665,0.445250,0.000000,0
0.343307,0.130011,0.206000,0.135800,0.250000,0.241000,0.833333,0.020574,0.029755,0.000000,0
0.188136,0.402056,1.000000,1.000000,0.400000,0.000000,0.500000,0.532355,0.502366,0.350000,1
0.158503,0.259786,0.202000,0.167000,0.250000,0.059000,0.833333,0.202807,0.360787,0.000000,0
0.304878,0.183154,0.180000,0.102400,0.050000,0.112000,0.833333,0.203599,0.311557,0.000000,0
0.242149,0.122797,0.201000,0.143200,0.300000,0.000000,0.333333,0.354194,0.320017,0.000000,0
0.214173,0.238596,0.221000,0.150400,0.250000,0.023000,0.833333,0.149639,0.370601,0.000000,0
0.334409,0.316517,0.203000,0.139000,0.400000,0.415000,0.666667,0.236953,0.120658,0.000000,0
0.464062,0.104736,0.158000,0.076400,0.050000,0.000000,1.000000,0.246057,0.064985,0.000000,0
0.100840,0.200121,0.908000,1.000000,0.200000,0.229000,0.500000,0.100042,0.397805,0.278000,0
0.300926,0.089278,0.191000,0.134600,0.400000,0.207000,1.000000,0.025468,0.445681,0.000000,0
0.026310,0.295595,0.216000,1.000000,0.050000,0.312000,0.500000,0.069844,0.050726,0.000000,0
0.430851,0.307303,0.202000,0.114800,0.600000,0.243000,1.000000,0.065351,0.176698,0.000000,0
0.373171,0.249686,0.183000,0.094800,0.200000,0.118000,0.666667,0.305096,0.489035,0.000000,0
0.026341,0.266920,0.168000,1.000000,0.150000,0.061000,1.000000,0.159885,0.264184,0.000000,0
0.473043,0.061104,0.180000,0.118400,0.050000,0.000000,0.833333,0.043613,0.200967,0.000000,0
0.365625,0.282809,0.192000,0.113400,0.250000,0.083000,0.833333,0.463406,0.247496,0.000000,0
0.513830,0.010000,0.174000,0.089400,0.100000,0.000000,0.833333,0.117494,0.280940,0.000000,0
0.309459,0.331603,0.183000,0.097400,0.250000,0.000000,0.333333,0.438624,0.463663,0.000000,1
0.401899,0.080616,0.191000,0.113600,0.300000,0.000000,1.000000,0.172175,0.434964,0.000000,0
0.205155,0.162144,0.216000,0.147000,0.300000,0.172000,0.333333,0.206349,0.190335,0.000000,0
0.034091,0.010000,0.227000,1.000000,0.300000,0.284000,0.500000,0.308875,0.142412,0.000000,0
0.009412,1.000000,0.500000,1.000000,0.800000,0.736000,0.333333,0.586272,0.529465,0.650000,1
0.143860,0.123297,0.183000,0.168800,0.250000,0.224000,1.000000,0.334399,0.367315,0.000000,0
0.039321,0.457362,0.162000,1.000000,0.300000,0.231000,1.000000,0.150974,0.838122,0.000000,0
0.255340,0.307458,0.190000,0.131400,0.300000,0.000000,0.666667,0.446538,0.153271,0.000000,0
0.150000,0.158335,0.221000,0.168800,0.050000,0.097000,0.500000,0.152244,0.104776,0.000000,0
0.452381,0.324243,0.774000,1.000000,0.300000,0.310000,0.833333,0.144344,0.164041,0.174000,0
0.005085,1.000000,0.667000,1.000000,0.550000,0.000000,0.333333,0.438714,0.539298,0.300000,1
0.027260,0.269494,0.166000,1.000000,0.100000,0.088000,0.500000,0.229846,0.350394,0.000000,0
0.350000,0.164077,0.667000,0.855400,0.150000,0.324000,0.500000,0.282896,0.315995,0.091000,0
0.006090,0.351102,0.440000,1.000000,0.200000,0.000000,0.666667,0.357860,0.232054,0.000000,0
0.402913,0.114025,0.200000,0.113600,0.250000,0.194000,0.833333,0.325238,0.204235,0.000000,0
0.458621,0.359719,0.211000,0.107400,0.050000,0.159000,0.666667,0.114475,0.384376,0.000000,0
0.545570,0.359162,0.171000,0.087600,0.350000,0.315000,0.500000,0.556991,0.176541,0.000000,0
0.018337,0.215856,0.160000,1.000000,0.000000,0.000000,0.833333,0.067583,0.204402,0.000000,0
0.008564,0.177593,0.250000,1.000000,0.550000,0.422000,0.500000,0.214587,0.055058,0.000000,0
0.005452,0.207603,0.400000,1.000000,0.250000,0.248000,0.833333,0.137699,0.251253,0.000000,0
0.555224,0.293501,0.169000,0.088000,0.300000,0.104000,0.500000,0.248320,0.256906,0.000000,0
0.363043,0.255578,0.162000,0.096400,0.100000,0.266000,0.833333,0.209002,0.043926,0.000000,0
0.020028,0.219189,0.168000,1.000000,0.350000,0.228000,0.833333,0.160066,0.236311,0.000000,0
0.121839,0.948103,0.453000,0.627800,0.450000,0.000000,0.166667,0.347974,0.506054,0.000000,1
0.309302,0.348241,0.195000,0.102200,0.300000,0.000000,0.833333,0.218866,0.212151,0.000000,0
0.142424,0.045059,0.965000,1.000000,0.400000,0.129000,0.333333,0.371545,0.115482,0.323000,0
0.193130,0.153061,0.229000,0.155800,0.250000,0.123000,0.833333,0.468445,0.242786,0.000000,0
0.238462,0.516353,0.189000,0.122400,0.300000,0.294000,0.666667,0.161020,0.185069,0.000000,0
0.013043,1.000000,0.667000,0.938000,0.600000,0.000000,0.333333,0.503369,0.583585,0.300000,1
0.170330,0.093592,0.206000,0.135400,0.200000,0.252000,0.666667,0.292139,0.079892,0.000000,0
0.168696,0.497515,0.521000,1.000000,0.200000,0.000000,0.333333,0.439714,0.732946,0.000000,1
0.406000,0.226797,0.562000,0.946000,0.400000,0.000000,0.333333,0.087483,0.473471,0.009000,0
0.010886,0.236745,0.216000,1.000000,0.500000,0.225000,0.833333,0.175575,0.217922,0.000000,0
0.005983,1.000000,0.571000,1.000000,0.200000,0.246000,0.500000,0.584835,0.387541,0.300000,1
0.479355,0.048799,0.180000,0.092400,0.100000,0.149000,0.333333,0.107586,0.702767,0.000000,0
0.163492,0.066222,0.485000,1.000000,0.300000,0.000000,1.000000,0.147947,0.146317,0.000000,0
0.370874,0.214177,0.188000,0.103400,0.150000,0.220000,0.666667,0.118120,0.377042,0.000000,0
0.005556,1.000000,0.600000,1.000000,0.450000,0.000000,0.333333,0.498501,0.703925,0.300000,1
0.293103,0.080356,0.224000,0.135600,0.450000,0.112000,0.666667,0.027207,0.122865,0.000000,0
0.023944,0.256577,0.235000,1.000000,0.300000,0.293000,0.833333,0.289616,0.049445,0.000000,0
0.035697,0.221855,0.272000,1.000000,0.300000,0.595000,0.500000,0.103509,0.071819,0.150000,0
0.304878,0.276516,0.556000,1.000000,0.500000,0.231000,0.333333,0.161949,0.101981,0.005000,0
0.116379,0.297979,0.911000,1.000000,0.200000,0.000000,0.500000,0.086821,0.147128,0.281000,0
0.424468,0.029261,0.173000,0.120200,0.200000,0.028000,0.833333,0.156332,0.348544,0.000000,0
0.014625,0.197076,0.189000,1.000000,0.250000,0.115000,0.500000,0.170240,0.011985,0.000000,0
0.181102,0.259599,0.191000,0.148400,0.200000,0.000000,0.333333,0.166497,0.169018,0.000000,0
0.414943,0.110410,0.194000,0.110000,0.050000,0.046000,0.333333,0.296522,0.226045,0.000000,0
0.007970,0.257222,0.213000,1.000000,0.500000,0.376000,0.833333,0.317419,0.247167,0.000000,0
0.165909,0.169411,0.925000,1.000000,0.200000,0.373000,1.000000,0.418423,0.281838,0.292000,0
0.044269,0.193416,0.179000,1.000000,0.200000,0.124000,0.666667,0.128205,0.040416,0.000000,0
0.023929,0.312018,0.211000,1.000000,0.250000,0.000000,0.833333,0.317782,0.121354,0.000000,0
0.281000,0.273470,0.206000,0.137200,0.200000,0.164000,0.500000,0.347860,0.434286,0.000000,0
0.203333,0.256838,0.754000,0.818000,0.150000,0.019000,0.500000,0.124225,0.296007,0.159000,0
0.163551,0.321129,0.211000,0.164200,0.100000,0.008000,0.666667,0.094601,0.065542,0.000000,0
0.206122,0.387162,0.221000,0.141400,0.100000,0.318000,0.666667,0.132413,0.678862,0.000000,0
0.089189,0.308548,0.545000,1.000000,0.150000,0.146000,0.833333,0.030924,0.394615,0.000000,0
0.138750,0.267853,0.180000,0.157000,0.200000,0.065000,0.833333,0.377011,0.398879,0.000000,0
0.052353,0.075264,0.185000,0.880600,0.100000,0.000000,0.833333,0.166055,0.092156,0.000000,0
0.247321,0.204370,0.209000,0.134600,0.250000,0.459000,1.000000,0.172479,0.321196,0.000000,0
0.013705,0.069939,0.220000,1.000000,0.450000,0.133000,0.833333,0.274303,0.238924,0.000000,0
0.313000,0.503135,0.543000,1.000000,0.750000,0.587000,0.333333,0.415185,0.466105,0.350000,1
0.017087,0.372573,0.393000,1.000000,0.100000,0.265000,0.833333,0.106500,0.236384,0.000000,0
0.310370,0.126566,0.203000,0.135200,0.400000,0.216000,0.833333,0.224341,0.234259,0.000000,0
0.308609,0.054046,0.189000,0.102600,0.050000,0.301000,0.500000,0.072714,0.363748,0.000000,0
0.350538,0.409621,0.190000,0.113000,0.150000,0.232000,0.500000,0.036915,0.456320,0.000000,0
0.766667,0.223252,0.467000,0.783600,0.650000,0.000000,0.166667,0.490546,0.659042,0.200000,1
0.420833,0.243738,0.178000,0.099400,0.100000,0.319000,1.000000,0.128302,0.177210,0.000000,0
0.479646,0.418137,0.170000,0.109600,0.150000,0.066000,0.500000,0.261326,0.238851,0.000000,0
0.009953,0.405001,0.294000,1.000000,0.250000,0.193000,0.666667,0.251801,0.558485,0.000000,0
0.037605,0.202528,0.166000,1.000000,0.200000,0.208000,0.500000,0.222476,0.294702,0.000000,0
0.420548,0.122052,0.179000,0.127400,0.150000,0.064000,0.833333,0.117835,0.115683,0.000000,0
0.526271,0.085656,0.192000,0.096000,0.050000,0.391000,0.500000,0.237284,0.046787,0.000000,0
0.008259,0.257311,0.324000,1.000000,0.100000,0.308000,0.333333,0.158106,0.115489,0.000000,0
0.308333,0.122674,0.198000,0.105200,0.200000,0.167000,1.000000,0.233135,0.242391,0.000000,0
0.110619,0.187853,0.944000,1.000000,0.150000,0.205000,0.333333,0.188184,0.348643,0.306000,0
0.195082,0.199945,0.193000,0.134400,0.200000,0.000000,0.500000,0.389901,0.154281,0.000000,0
0.542484,0.439558,0.193000,0.104200,0.100000,0.000000,1.000000,0.250354,0.207021,0.000000,0
0.121138,0.175762,0.235000,0.206600,0.100000,0.119000,0.333333,0.034982,0.078395,0.000000,0
